"Employee_ID","Joining_Year","Age","Business_Travel","Daily_Rate","Department","Distance_From_Home","Education","Environment_Satisfaction","Gender","Hourly_Rate","Job_Involvement","Job_Satisfaction","Marital_Status","Monthly_Income","Monthly_Rate","Num_Companies_Worked","Overtime","Percent_Salary_Hike","Performance_Rating","Relationship_Satisfaction","Stock_Option","Total_Working_Years","Training_Times_Last_Year","Work_Life_Balance","Years_At_Company","Years_In_Role","Years_Since_Promotion","Years_With_Manager","Attrition","Leaving_Year","Reason","Relieving_Status","Office_Code","Job_Level"
105344,2019,26,0,628,"HR",12,"Bachelors",2,"Male",40,3,3,"Married",2101,26352,1,0,11,3,3,0,7,1,2,3,2,1,2,0,NA,NA,NA,"NYC",1
105345,2019,35,1,732,"Delivery",2,"Doctorate",1,"Male",55,2,3,"Divorced",8768,13282,3,1,22,4,2,0,11,2,3,3,2,1,3,0,NA,NA,NA,"VAN",2
105346,2019,35,1,587,"Corporate Functions",6,"Doctorate",1,"Female",67,3,3,"Divorced",3850,16210,5,0,12,3,2,0,7,1,2,3,2,2,2,0,NA,NA,NA,"TOR",1
105347,2019,52,1,484,"HR",14,"Masters",3,"Female",69,3,2,"Married",19583,25059,3,0,14,3,1,1,33,1,2,3,2,1,2,0,NA,NA,NA,"CAL",5
105348,2019,26,1,805,"Delivery",6,"Bachelors",3,"Male",77,3,3,"Married",2542,11955,1,0,19,3,2,0,7,4,3,3,3,2,3,0,NA,NA,NA,"BOS",1
105349,2019,36,1,629,"Corporate Functions",15,"Doctorate",2,"Male",57,2,2,"Divorced",2687,20406,1,0,15,3,2,0,8,2,3,3,3,2,2,0,NA,NA,NA,"BOS",1
105350,2019,31,1,716,"Product",5,"Bachelors",3,"Female",36,1,1,"Married",9652,7415,2,0,13,3,3,1,8,2,2,3,2,1,2,0,NA,NA,NA,"NYC",2
105351,2019,44,1,331,"Product",5,"Bachelors",2,"Male",47,3,3,"Married",7435,17192,1,0,13,3,2,1,11,2,2,3,2,1,3,0,NA,NA,NA,"VAN",2
105352,2019,35,1,1060,"Corporate Functions",18,"Diploma",2,"Female",63,3,2,"Divorced",5829,7071,5,0,13,3,3,0,10,2,3,3,2,1,3,0,NA,NA,NA,"CAL",2
105353,2019,38,1,680,"Marketing",15,"Bachelors",3,"Male",79,3,3,"Married",6031,26661,2,0,14,3,1,2,9,2,2,3,2,2,1,0,NA,NA,NA,"VAN",2
105354,2019,42,1,658,"Product",11,"Bachelors",3,"Male",77,3,3,"Married",3793,8547,5,0,16,3,2,0,7,0,3,3,1,1,1,0,NA,NA,NA,"VAN",1
105355,2019,29,1,1299,"Sales",6,"Masters",2,"Male",61,3,4,"Single",2778,7540,1,0,12,3,3,1,6,3,2,3,2,2,2,0,NA,NA,NA,"VAN",1
105356,2019,25,1,1076,"HR",6,"Doctorate",3,"Male",62,3,3,"Married",2507,7102,0,0,17,3,1,1,7,2,3,3,3,3,3,0,NA,NA,NA,"MKM",1
105357,2019,54,1,414,"Product",11,"Masters",4,"Male",98,3,2,"Married",19704,4279,5,0,13,3,1,0,34,3,3,3,1,2,2,0,NA,NA,NA,"NYC",5
105358,2019,34,2,614,"Sales",18,"Diploma",2,"Male",94,2,4,"Married",4749,21525,0,0,13,3,1,1,11,5,2,3,2,2,1,0,NA,NA,NA,"CAL",2
105359,2019,37,1,1440,"Sales",3,"Bachelors",3,"Male",62,3,2,"Married",2994,5192,5,1,14,3,3,0,7,2,3,3,2,1,1,0,NA,NA,NA,"OTT",1
105360,2019,43,1,606,"Product",9,"Doctorate",3,"Female",78,2,2,"Divorced",5240,6233,1,0,11,3,1,1,9,3,4,3,3,1,1,0,NA,NA,NA,"BOS",2
105361,2019,30,1,710,"HR",7,"Bachelors",2,"Male",37,3,4,"Married",6428,10826,1,0,19,3,2,1,9,2,3,3,2,2,2,0,NA,NA,NA,"OTT",2
105362,2019,35,1,650,"Marketing",5,"Bachelors",3,"Male",74,3,2,"Married",3019,6184,4,0,17,3,3,2,10,1,2,3,3,1,2,0,NA,NA,NA,"BOS",1
105363,2019,38,1,1079,"HR",28,"Bachelors",3,"Female",53,2,3,"Married",6261,4185,2,0,17,3,1,1,9,3,1,3,3,1,3,0,NA,NA,NA,"OTT",2
105364,2019,33,1,1302,"HR",7,"Doctorate",4,"Male",36,3,3,"Divorced",5961,18081,1,0,19,3,3,2,8,2,3,3,3,1,3,0,NA,NA,NA,"NYC",2
105365,2019,36,1,1274,"Sales",4,"Masters",2,"Male",83,2,2,"Married",7483,14409,1,1,13,3,1,0,11,2,3,3,2,1,2,0,NA,NA,NA,"PHL",3
105366,2019,34,2,1352,"Marketing",3,"Doctorate",3,"Female",46,3,3,"Married",4888,2312,4,0,14,3,4,0,9,2,3,3,2,1,2,0,NA,NA,NA,"BOS",2
105367,2019,36,2,187,"Product",2,"Diploma",2,"Female",39,3,2,"Single",4469,16008,4,0,11,3,3,0,9,4,3,3,1,1,1,0,NA,NA,NA,"PHL",2
105368,2019,35,1,698,"Product",10,"Masters",2,"Female",36,3,4,"Married",2981,3938,2,0,14,3,1,1,9,2,2,3,1,1,2,0,NA,NA,NA,"BOS",1
105369,2019,34,1,1232,"HR",5,"Doctorate",3,"Male",82,3,1,"Single",3922,12796,1,0,16,3,3,0,14,3,2,3,1,2,2,0,NA,NA,NA,"BOS",1
105370,2019,32,1,630,"Delivery",8,"Diploma",3,"Male",75,3,3,"Divorced",8373,21553,0,1,15,3,3,1,9,3,3,3,3,1,3,0,NA,NA,NA,"NYC",2
105371,2019,36,1,201,"Corporate Functions",2,"Diploma",3,"Male",97,3,4,"Married",3133,5402,0,0,13,3,1,2,7,3,3,3,1,1,2,0,NA,NA,NA,"NYC",1
105372,2019,33,1,1359,"HR",21,"Masters",3,"Male",57,3,3,"Married",6814,4900,1,1,14,3,2,1,14,2,3,3,2,1,2,0,NA,NA,NA,"VAN",2
105373,2019,34,1,1080,"Sales",22,"Doctorate",3,"Male",37,2,4,"Married",8720,16618,1,0,15,3,3,0,9,2,2,3,1,1,3,0,NA,NA,NA,"NYC",2
105374,2019,38,1,662,"Product",8,"Bachelors",3,"Male",82,3,2,"Single",3945,23134,2,0,11,3,3,1,10,2,3,3,3,1,3,0,NA,NA,NA,"CAL",1
105375,2019,38,1,1415,"Marketing",8,"Diploma",3,"Male",49,3,2,"Divorced",8193,4747,1,0,11,3,1,1,11,3,2,3,3,3,3,0,NA,NA,NA,"VAN",3
105376,2019,46,1,1162,"Product",3,"Doctorate",1,"Male",71,2,3,"Married",5252,24493,4,0,13,3,2,0,16,1,2,3,2,1,2,0,NA,NA,NA,"OTT",2
105377,2019,45,1,1090,"HR",16,"Diploma",2,"Male",69,2,1,"Married",2313,16428,6,0,13,3,3,1,9,2,2,3,1,2,2,0,NA,NA,NA,"VAN",1
105378,2019,37,1,1186,"Delivery",7,"Diploma",2,"Male",52,3,4,"Married",6754,4918,4,1,13,3,2,0,18,1,2,3,2,1,2,0,NA,NA,NA,"TOR",2
105379,2019,46,1,1198,"Product",23,"Bachelors",3,"Male",93,3,3,"Married",19636,5289,2,0,11,3,3,1,26,2,3,3,1,1,1,0,NA,NA,NA,"TOR",5
105380,2019,36,1,387,"Delivery",4,"Diploma",2,"Female",95,3,2,"Married",6604,5624,1,0,13,3,3,0,15,2,3,3,2,1,2,0,NA,NA,NA,"NYC",2
105381,2019,39,1,528,"Delivery",6,"Diploma",3,"Female",71,3,2,"Married",6703,8825,6,0,15,3,3,0,9,2,2,3,2,1,2,0,NA,NA,NA,"BOS",2
105382,2019,38,1,444,"HR",1,"Diploma",2,"Female",65,3,2,"Married",6478,15700,5,0,12,3,2,1,8,2,2,3,2,2,2,0,NA,NA,NA,"VAN",2
105383,2019,42,1,1405,"Sales",3,"Bachelors",1,"Male",82,3,3,"Married",5632,19267,0,0,18,3,3,0,7,5,3,3,3,3,2,0,NA,NA,NA,"OTT",2
105384,2019,30,1,732,"Sales",6,"Bachelors",4,"Female",76,3,3,"Married",7564,7286,3,0,12,3,3,3,12,3,2,3,3,1,3,0,NA,NA,NA,"PHL",2
105385,2019,33,0,551,"Sales",17,"Masters",3,"Male",73,2,2,"Married",6624,8937,1,0,17,3,4,1,8,2,3,3,3,1,2,0,NA,NA,NA,"MKM",2
105386,2019,27,1,1169,"Corporate Functions",11,"Diploma",2,"Male",44,2,3,"Married",4512,23854,0,0,13,3,1,1,7,6,3,3,1,2,2,0,NA,NA,NA,"OTT",2
105387,2019,36,1,456,"Delivery",8,"Doctorate",3,"Female",51,3,2,"Divorced",3616,17892,0,0,11,3,1,1,8,2,2,3,2,1,2,0,NA,NA,NA,"OTT",1
105388,2019,31,2,1127,"Delivery",20,"Doctorate",1,"Female",74,3,3,"Married",4475,4854,0,0,13,3,1,1,8,2,2,3,2,1,1,0,NA,NA,NA,"BOS",2
105389,2019,32,1,1219,"Marketing",27,"Diploma",3,"Female",32,3,2,"Single",9049,17237,2,0,13,3,2,0,9,2,3,3,1,1,2,0,NA,NA,NA,"OTT",3
105390,2019,35,1,827,"Marketing",2,"Bachelors",3,"Male",46,2,2,"Divorced",10276,19573,2,1,17,3,2,1,15,2,3,3,3,3,2,0,NA,NA,NA,"OTT",3
105391,2019,40,1,220,"Delivery",13,"Bachelors",3,"Female",54,3,2,"Married",3486,13836,1,0,15,3,3,0,9,2,3,3,2,1,2,0,NA,NA,NA,"PHL",1
105392,2019,39,1,1008,"Corporate Functions",14,"Diploma",1,"Male",60,2,2,"Married",8770,13628,2,0,15,3,2,0,17,2,3,3,3,2,2,0,NA,NA,NA,"MKM",2
105393,2019,34,1,377,"Sales",8,"Bachelors",3,"Female",63,3,2,"Married",7153,5795,2,1,11,3,1,0,9,0,3,3,3,1,3,0,NA,NA,NA,"TOR",3
105394,2019,45,1,1454,"Sales",4,"Masters",2,"Male",32,3,2,"Single",2215,15638,2,0,16,3,3,0,13,3,1,3,3,2,2,0,NA,NA,NA,"TOR",1
105395,2019,36,1,853,"Corporate Functions",1,"Doctorate",2,"Male",83,2,1,"Married",4247,18681,4,0,12,3,1,0,16,2,2,3,2,1,2,0,NA,NA,NA,"TOR",1
105396,2019,31,1,854,"Product",3,"Doctorate",2,"Male",75,3,3,"Single",6536,8353,3,0,12,3,2,0,10,2,3,3,2,1,2,0,NA,NA,NA,"BOS",2
105397,2019,49,1,1081,"Delivery",1,"Bachelors",3,"Female",89,2,2,"Divorced",13924,17833,7,1,11,3,4,0,25,1,2,3,1,1,3,0,NA,NA,NA,"OTT",4
105398,2019,30,1,308,"Sales",3,"Masters",2,"Male",90,2,3,"Married",3775,15487,0,0,15,3,2,2,9,3,2,3,3,2,3,0,NA,NA,NA,"BOS",1
105399,2019,30,1,642,"Marketing",15,"Bachelors",2,"Female",87,2,1,"Married",11861,25830,2,0,22,4,3,1,9,2,2,3,1,1,3,0,NA,NA,NA,"TOR",3
105400,2019,52,1,393,"Sales",20,"Bachelors",3,"Male",79,3,3,"Married",9711,23414,2,0,16,3,2,1,13,2,1,3,2,1,3,0,NA,NA,NA,"NYC",3
105401,2019,52,1,145,"Product",14,"Masters",3,"Female",65,3,1,"Married",6359,12961,3,0,14,3,3,1,15,3,3,3,3,2,3,0,NA,NA,NA,"PHL",2
105402,2019,47,1,866,"Marketing",9,"Masters",4,"Female",61,2,2,"Married",10637,9480,5,0,16,3,1,0,27,2,1,3,3,1,2,0,NA,NA,NA,"PHL",3
105403,2019,45,1,218,"Marketing",9,"Doctorate",3,"Female",43,3,4,"Single",2453,10725,0,0,18,3,1,0,11,4,3,3,2,1,2,0,NA,NA,NA,"TOR",1
105404,2019,41,1,570,"Delivery",15,"Bachelors",2,"Male",50,3,3,"Divorced",12473,9967,1,1,13,3,2,2,13,1,2,3,3,1,2,0,NA,NA,NA,"BOS",3
105405,2019,47,1,609,"Product",5,"Bachelors",1,"Male",93,3,2,"Divorced",19221,15675,2,0,13,3,1,1,26,3,2,3,1,1,2,0,NA,NA,NA,"BOS",5
105406,2019,34,1,925,"Marketing",1,"Doctorate",2,"Female",35,2,2,"Married",6871,19384,2,0,13,3,3,1,9,2,3,3,3,1,3,0,NA,NA,NA,"TOR",2
105407,2019,49,1,200,"Delivery",7,"Doctorate",3,"Female",56,2,2,"Married",13084,11854,5,1,16,3,2,1,21,2,2,3,3,1,2,0,NA,NA,NA,"NYC",3
105408,2019,29,1,893,"HR",4,"Doctorate",3,"Male",58,2,4,"Married",6740,19577,1,0,11,3,3,1,7,2,3,3,2,1,2,0,NA,NA,NA,"NYC",2
105409,2019,33,0,874,"Marketing",7,"Bachelors",3,"Female",49,2,3,"Divorced",5168,16131,1,0,13,3,2,1,10,2,2,3,3,1,1,0,NA,NA,NA,"NYC",2
105410,2019,31,2,458,"Product",9,"Doctorate",3,"Male",46,4,3,"Married",4656,17129,1,1,13,3,1,1,8,2,3,3,3,2,1,0,NA,NA,NA,"BOS",1
105411,2019,36,1,1294,"Product",5,"Doctorate",2,"Male",82,2,2,"Married",7496,14386,1,1,13,3,1,0,11,2,3,3,2,1,2,0,NA,NA,NA,"TOR",3
105412,2019,49,1,1368,"Corporate Functions",7,"Doctorate",2,"Male",41,2,2,"Single",10534,20913,3,1,14,3,2,1,29,3,3,3,3,1,3,0,NA,NA,NA,"OTT",3
105413,2019,43,1,1459,"Delivery",4,"Bachelors",3,"Male",31,3,2,"Single",2189,15518,3,0,15,3,3,0,13,3,1,3,3,2,2,0,NA,NA,NA,"MKM",1
105414,2019,35,1,592,"Corporate Functions",5,"Bachelors",4,"Female",64,3,3,"Divorced",7728,7222,4,0,13,3,4,2,14,2,3,3,3,1,3,0,NA,NA,NA,"CAL",2
105415,2019,48,0,1082,"Corporate Functions",4,"Bachelors",4,"Female",62,2,1,"Divorced",5818,17004,1,0,14,3,3,1,15,3,2,3,2,1,2,0,NA,NA,NA,"CAL",2
105416,2019,36,1,1281,"Sales",26,"Bachelors",3,"Male",91,3,3,"Married",5238,16570,5,0,13,3,2,1,16,3,2,3,3,3,3,0,NA,NA,NA,"MKM",2
105417,2019,35,1,1405,"Corporate Functions",21,"Diploma",2,"Male",68,2,4,"Married",5452,14499,0,0,18,3,2,1,11,2,2,3,1,2,3,0,NA,NA,NA,"VAN",2
105418,2019,49,1,1049,"HR",5,"Masters",3,"Female",88,2,3,"Married",13935,18063,6,0,14,3,3,0,26,2,3,3,1,1,2,0,NA,NA,NA,"NYC",4
105419,2019,26,1,1105,"Sales",12,"Masters",4,"Male",65,3,3,"Divorced",3634,9187,1,0,14,3,2,2,8,4,2,3,2,1,2,0,NA,NA,NA,"MKM",1
105420,2019,28,1,352,"Corporate Functions",3,"Masters",2,"Female",49,1,3,"Divorced",2759,23495,5,1,18,3,2,2,4,3,2,1,1,1,1,1,2020,"long hours","Voluntary","TOR",1
105421,2019,49,1,351,"HR",11,"Masters",3,"Male",57,2,2,"Single",17052,14539,2,0,12,3,2,0,26,2,2,3,2,2,2,0,NA,NA,NA,"VAN",4
105422,2019,35,1,1146,"Sales",10,"Diploma",1,"Male",76,3,3,"Single",5105,26024,3,0,12,3,4,1,12,2,3,3,3,1,3,0,NA,NA,NA,"NYC",2
105423,2019,35,1,1202,"HR",4,"Masters",3,"Male",76,3,4,"Married",7146,14369,1,1,13,3,1,0,12,2,2,3,2,1,2,0,NA,NA,NA,"OTT",2
105424,2019,37,1,900,"Sales",13,"Bachelors",3,"Male",42,2,3,"Married",5216,16284,1,0,14,3,2,1,10,3,2,3,2,1,1,0,NA,NA,NA,"NYC",2
105425,2019,37,1,1441,"Delivery",2,"Masters",3,"Male",70,3,2,"Married",2993,5201,3,1,13,3,3,0,7,2,3,3,2,1,1,0,NA,NA,NA,"OTT",1
105426,2019,30,1,1114,"Sales",15,"Bachelors",2,"Female",55,3,2,"Married",6229,3675,1,0,18,3,1,1,8,3,2,3,3,1,3,0,NA,NA,NA,"TOR",2
105427,2019,40,1,518,"Sales",2,"Bachelors",3,"Female",82,3,3,"Divorced",4183,5785,0,0,12,3,2,1,8,3,3,3,1,1,1,0,NA,NA,NA,"VAN",2
105428,2019,33,1,1384,"Delivery",13,"Diploma",1,"Male",70,4,1,"Married",5916,4921,1,0,18,3,3,0,9,1,3,3,1,1,2,0,NA,NA,NA,"CAL",2
105429,2019,40,1,1195,"Sales",8,"Doctorate",4,"Male",52,4,3,"Married",2317,22356,2,0,12,3,3,1,9,3,2,3,3,1,3,0,NA,NA,NA,"TOR",1
105430,2019,44,1,210,"Marketing",9,"Doctorate",3,"Female",41,3,4,"Single",2454,10713,0,0,18,3,1,0,10,4,3,3,3,1,3,0,NA,NA,NA,"NYC",1
105431,2019,34,1,1285,"HR",20,"Masters",2,"Female",67,3,2,"Married",11914,19126,6,0,17,3,2,0,10,6,2,3,3,3,1,0,NA,NA,NA,"NYC",3
105432,2019,39,1,1336,"Sales",19,"Doctorate",2,"Male",74,2,4,"Married",5294,14609,1,0,16,3,2,1,13,2,2,3,2,2,3,0,NA,NA,NA,"TOR",2
105433,2019,26,1,542,"Marketing",5,"Bachelors",2,"Male",56,2,3,"Divorced",2857,9944,0,0,19,3,2,0,7,2,2,3,2,1,1,0,NA,NA,NA,"PHL",1
105434,2019,45,1,1219,"Delivery",3,"Masters",1,"Female",82,2,3,"Married",18440,12486,1,0,13,3,3,0,22,2,3,3,3,1,2,0,NA,NA,NA,"NYC",5
105435,2019,30,1,481,"Corporate Functions",9,"Diploma",3,"Female",58,3,2,"Married",3376,17927,0,0,13,3,3,1,8,2,2,3,2,1,1,0,NA,NA,NA,"OTT",1
105436,2019,39,2,501,"Delivery",16,"Bachelors",1,"Female",38,2,3,"Single",4506,13330,0,0,11,3,1,0,9,5,3,3,3,1,3,0,NA,NA,NA,"PHL",2
105437,2019,48,1,1004,"Product",28,"Bachelors",4,"Male",40,3,1,"Married",16732,22328,3,0,11,3,2,0,24,1,3,3,2,2,3,0,NA,NA,NA,"BOS",4
105438,2019,48,1,1133,"Sales",6,"Masters",1,"Female",68,3,3,"Married",2793,12200,2,0,19,3,2,0,17,4,3,3,2,1,2,0,NA,NA,NA,"CAL",1
105439,2019,37,1,1261,"Delivery",15,"Bachelors",2,"Male",75,3,2,"Divorced",5431,5837,2,0,17,3,1,0,6,1,2,3,2,1,1,0,NA,NA,NA,"TOR",1
105440,2019,35,1,1212,"Delivery",18,"Bachelors",3,"Female",60,3,3,"Married",3924,19155,1,0,23,3,3,0,9,2,1,3,2,1,2,0,NA,NA,NA,"TOR",1
105441,2019,30,1,831,"Corporate Functions",14,"Doctorate",3,"Male",59,3,4,"Single",2570,12095,2,0,18,3,3,0,11,4,3,3,2,1,2,0,NA,NA,NA,"PHL",1
105442,2019,29,1,1315,"Sales",23,"Diploma",3,"Male",69,3,1,"Married",4321,13352,4,0,15,3,3,2,8,2,3,3,1,1,2,0,NA,NA,NA,"BOS",2
105443,2019,51,1,1174,"Corporate Functions",3,"Bachelors",3,"Male",51,3,1,"Married",5945,17009,2,0,13,3,3,1,15,3,3,3,1,1,2,0,NA,NA,NA,"VAN",2
105444,2019,35,1,1255,"Product",15,"Masters",2,"Male",89,2,1,"Single",9076,20969,2,0,14,3,3,2,14,2,2,3,2,1,2,0,NA,NA,NA,"MKM",2
105445,2019,34,1,519,"Corporate Functions",15,"Diploma",3,"Male",36,2,4,"Married",5358,16148,1,0,24,3,3,0,7,2,3,3,2,1,1,0,NA,NA,NA,"VAN",2
105446,2019,30,1,1319,"Corporate Functions",5,"Masters",2,"Male",57,3,4,"Single",2759,7565,1,0,12,3,3,1,7,3,2,3,3,2,2,0,NA,NA,NA,"OTT",1
105447,2019,48,1,347,"Corporate Functions",18,"Bachelors",1,"Male",69,3,1,"Married",16619,3436,2,0,15,3,2,1,27,2,2,3,1,1,2,0,NA,NA,NA,"TOR",4
105448,2019,49,1,795,"Sales",4,"Diploma",4,"Male",64,3,1,"Single",5572,21995,3,0,12,3,2,1,16,2,2,3,3,2,3,0,NA,NA,NA,"PHL",2
105449,2019,35,1,1140,"Marketing",9,"Diploma",3,"Female",72,2,1,"Married",9957,8267,1,0,13,3,2,1,12,2,3,3,2,2,2,0,NA,NA,NA,"PHL",3
105450,2019,30,1,399,"Sales",13,"Bachelors",3,"Male",68,1,4,"Married",5736,25009,4,0,21,4,3,0,10,2,2,3,2,2,2,0,NA,NA,NA,"VAN",2
105451,2019,36,1,854,"Corporate Functions",4,"Diploma",2,"Female",65,3,2,"Single",2036,19683,1,0,13,3,3,0,10,3,3,3,2,2,2,0,NA,NA,NA,"BOS",1
105452,2019,49,1,432,"Corporate Functions",16,"Doctorate",3,"Female",90,3,2,"Married",6429,13575,7,0,14,3,3,1,17,2,3,3,3,3,3,0,NA,NA,NA,"PHL",2
105453,2019,47,1,702,"Delivery",23,"Bachelors",2,"Male",84,3,1,"Married",3236,22134,1,0,14,3,3,0,9,2,2,3,2,1,2,0,NA,NA,NA,"OTT",1
105454,2019,37,1,1439,"HR",1,"Masters",4,"Male",88,3,1,"Married",2992,5230,0,0,11,3,2,1,7,1,3,3,1,1,1,0,NA,NA,NA,"VAN",1
105455,2019,28,1,1192,"HR",18,"Bachelors",3,"Male",87,2,3,"Married",9862,12917,1,0,14,3,3,0,7,2,3,3,3,1,3,0,NA,NA,NA,"BOS",2
105456,2019,36,1,270,"Corporate Functions",14,"Doctorate",3,"Male",59,2,4,"Divorced",9548,20034,2,0,11,3,3,0,12,2,3,3,2,2,2,0,NA,NA,NA,"OTT",3
105457,2019,36,1,875,"Delivery",9,"Doctorate",4,"Female",63,2,3,"Married",7688,14251,3,0,15,3,3,0,10,3,3,3,2,1,1,0,NA,NA,NA,"OTT",3
105458,2019,31,1,807,"Sales",2,"Masters",2,"Male",75,3,3,"Single",6579,8370,3,0,13,3,3,0,10,2,3,3,2,1,2,0,NA,NA,NA,"TOR",2
105459,2019,38,1,634,"Marketing",2,"Diploma",2,"Female",81,1,3,"Married",5491,4248,2,0,18,3,1,1,18,4,2,3,2,1,2,0,NA,NA,NA,"BOS",2
105460,2019,31,0,1028,"Corporate Functions",22,"Diploma",3,"Male",62,3,3,"Married",3858,11189,6,0,12,3,1,0,10,2,2,3,3,3,3,0,NA,NA,NA,"VAN",1
105461,2019,37,1,250,"Product",22,"Doctorate",3,"Female",45,2,2,"Married",9540,8767,0,0,20,3,2,0,10,2,3,3,3,1,3,0,NA,NA,NA,"TOR",3
105462,2019,32,1,1446,"Delivery",22,"Masters",2,"Male",65,2,4,"Married",5543,14434,0,0,20,3,2,1,10,2,2,3,1,3,3,0,NA,NA,NA,"TOR",2
105463,2019,27,1,1332,"Marketing",6,"Doctorate",2,"Female",55,2,3,"Married",3033,26388,1,0,12,3,1,1,7,4,3,3,3,1,3,0,NA,NA,NA,"TOR",1
105464,2019,38,1,1411,"Marketing",6,"Masters",3,"Male",40,3,3,"Divorced",8273,4724,1,0,11,3,1,1,10,2,3,3,3,3,3,0,NA,NA,NA,"MKM",3
105465,2019,33,1,704,"HR",9,"Doctorate",1,"Female",88,2,3,"Married",6215,18071,1,0,12,3,4,1,7,2,2,3,2,1,3,0,NA,NA,NA,"NYC",2
105466,2019,41,1,1057,"Corporate Functions",20,"Diploma",2,"Male",77,2,1,"Single",2209,16231,4,0,15,3,3,1,7,2,2,3,1,2,2,0,NA,NA,NA,"CAL",1
105467,2019,32,1,1286,"Marketing",2,"Doctorate",3,"Male",38,3,2,"Married",5004,2334,4,0,13,3,4,0,9,2,3,3,3,1,3,0,NA,NA,NA,"PHL",2
105468,2019,37,1,1286,"Corporate Functions",7,"Bachelors",3,"Male",48,2,2,"Single",8496,17888,1,0,13,3,2,0,9,3,3,3,2,2,2,0,NA,NA,NA,"NYC",2
105469,2019,44,1,413,"Marketing",14,"Doctorate",3,"Female",69,2,1,"Married",10352,6935,2,0,14,3,3,1,13,1,3,3,3,2,2,0,NA,NA,NA,"TOR",2
105470,2019,53,1,397,"Delivery",19,"Bachelors",3,"Female",87,2,2,"Single",10726,6699,2,1,14,3,3,1,16,1,3,3,3,3,1,0,NA,NA,NA,"VAN",3
105471,2019,32,1,895,"HR",3,"Diploma",3,"Male",78,3,2,"Married",3058,6257,3,0,16,3,3,1,8,1,2,3,3,1,2,0,NA,NA,NA,"VAN",1
105472,2019,39,1,1033,"Sales",18,"Bachelors",4,"Female",74,3,1,"Married",4917,5827,3,0,14,3,2,0,8,1,3,3,2,1,2,0,NA,NA,NA,"CAL",1
105473,2019,50,1,1115,"Corporate Functions",2,"Diploma",1,"Female",73,3,2,"Married",18056,9765,3,0,19,3,1,0,28,1,2,3,2,1,3,0,NA,NA,NA,"MKM",4
105474,2019,34,1,398,"Delivery",18,"Diploma",3,"Male",59,2,2,"Married",2688,15936,2,0,13,3,2,0,7,3,2,3,1,1,1,0,NA,NA,NA,"CAL",1
105475,2019,31,2,1214,"HR",18,"Doctorate",2,"Female",79,3,3,"Divorced",4520,5005,1,0,11,3,1,0,8,3,2,3,3,1,1,0,NA,NA,NA,"BOS",2
105476,2019,36,1,200,"Sales",14,"Bachelors",3,"Male",66,3,1,"Single",3881,14182,1,1,16,3,3,0,7,2,3,3,2,1,2,0,NA,NA,NA,"CAL",2
105477,2019,34,1,1062,"HR",8,"Masters",3,"Male",47,3,2,"Married",5930,17135,2,0,12,3,1,2,11,2,2,3,3,3,3,0,NA,NA,NA,"PHL",2
105478,2019,36,0,902,"HR",13,"Diploma",3,"Male",63,2,3,"Married",4940,16042,2,0,12,3,3,1,13,1,2,3,2,1,1,0,NA,NA,NA,"VAN",1
105479,2019,37,2,899,"Marketing",11,"Doctorate",3,"Male",79,2,2,"Divorced",8537,5437,0,0,14,3,2,2,9,2,2,3,3,2,3,0,NA,NA,NA,"TOR",3
105480,2019,47,1,709,"HR",9,"Masters",3,"Male",74,3,4,"Married",11154,20657,5,0,16,3,2,0,22,2,2,3,2,1,1,0,NA,NA,NA,"NYC",3
105481,2019,44,1,731,"Corporate Functions",16,"Diploma",3,"Female",70,3,3,"Divorced",9614,6758,2,0,11,3,3,0,16,3,2,3,2,2,1,0,NA,NA,NA,"TOR",3
105482,2019,23,1,1056,"Marketing",3,"Diploma",2,"Male",95,2,2,"Single",3956,9251,5,1,14,4,3,0,4,3,3,1,1,1,1,1,2020,"reallocation out of the area","Voluntary","TOR",1
105483,2019,35,1,397,"Delivery",2,"Doctorate",3,"Female",88,3,1,"Married",6581,13333,2,0,13,3,2,1,8,2,4,3,2,2,2,0,NA,NA,NA,"BOS",2
105484,2019,19,1,1143,"Product",9,"Doctorate",2,"Male",69,2,2,"Single",1703,8054,1,1,14,5,4,0,0,3,3,1,1,1,1,1,2020,"medical issues","Voluntary","CAL",1
105485,2019,28,1,1032,"Delivery",22,"Diploma",3,"Male",95,1,1,"Married",6833,3132,1,0,12,3,1,1,9,2,2,3,3,1,3,0,NA,NA,NA,"VAN",2
105486,2019,40,1,188,"Product",8,"Diploma",3,"Male",43,3,3,"Single",2609,10621,1,0,17,3,1,0,8,4,3,3,2,1,2,0,NA,NA,NA,"OTT",1
105487,2019,57,1,1252,"Product",4,"Doctorate",3,"Male",37,2,2,"Married",10565,9166,2,0,12,3,3,1,22,3,3,3,1,1,2,0,NA,NA,NA,"BOS",3
105488,2019,32,1,751,"HR",7,"Diploma",4,"Male",77,2,2,"Married",5530,15499,2,0,12,3,1,1,10,2,2,3,1,2,2,0,NA,NA,NA,"NYC",2
105489,2019,41,1,790,"HR",14,"Bachelors",2,"Male",55,2,2,"Single",9745,12807,4,0,15,1,3,1,9,2,3,3,2,1,2,1,2022,"Layoffs","Involuntary","PHL",3
105490,2019,40,1,693,"Sales",13,"Bachelors",4,"Female",75,3,1,"Married",9227,10608,2,1,22,1,2,0,11,2,3,3,3,2,3,1,2022,"poor work performance","Involuntary","BOS",2
